"id_display","category","question","correct_answer","created_at"
"2834","theory","Dans un cockpit moderne, que signifie le terme "autothrottle" ?","Système de régulation automatique de la poussée","2025-07-26T06:13:58.479+00:00"
"2836","theory","Quel est le nom de la surface mobile située à l’arrière de l’aile permettant de contrôler l’inclinaison latérale de l’avion ?","Aileron","2025-07-26T06:13:58.479+00:00"
"2837","theory","Pour un aller-retour Paris-New York quelle est la quantité de CO2 émise pour un passager voyageant en classe économique ?","1000 kg","2025-07-26T11:29:36.714+00:00"
"2839","history","Sur quel avion est ce que la première traversée de la Manche fut elle réalisée?","Blériot XI","2025-07-26T11:29:36.714+00:00"
"2840","geography","Quelle est la latitude de la ville de Mumbai ?","19°N","2025-07-26T13:02:35.707+00:00"
"2841","aircrafts","Quel est le poids à vide d'un A320 ?","40.3t","2025-07-26T13:02:35.707+00:00"
"2842","airports","Combien de pistes possède l'aéroport de Blagnac ?","2","2025-07-26T13:02:35.707+00:00"
"2844","fleet","Parmi ces avions, lequel sera prochainement retiré de la flotte d'Air France ?","Airbus A318","2025-07-26T14:44:28.384+00:00"
"2845","geography","Sur quel fuseau horaire se trouve Bangkok ?","UTC +7","2025-07-26T14:44:28.384+00:00"
"2846","theory","Quel est le nom de l'agence européenne chargée de la sécurité aérienne ?","EASA","2025-07-26T19:19:22.217+00:00"
"2848","aircrafts","Quel est le principal constructeur d’avions civils basé aux États-Unis ?","Boeing","2025-07-26T19:19:22.217+00:00"
"2849","aircrafts","Quel est le Mach maximal atteint par le Concorde en vol de croisière ?","Mach 2.04","2025-07-27T09:18:34.74+00:00"
"2850","theory","Quelle est la signification du code transpondeur 7700 ?","Urgence générale","2025-07-27T09:18:34.74+00:00"
"2851","theory","Quel est le nom du système utilisé pour éviter les collisions en vol ?","TCAS","2025-07-27T09:18:34.74+00:00"
"2854","theory","Que signifie le code transpondeur 7700?","Urgence générale","2025-07-27T09:48:17.414+00:00"
"2855","history","Comment était surnommé le Concorde ?","l'oiseau blanc","2025-07-27T10:18:14.822+00:00"
"2856","airline","En 2024 à l'occasion de JO de Paris, avec sa signature publicitaire Air France entend :","S'envoler en toute élégance","2025-07-27T10:18:14.822+00:00"
"2857","fleet","Combien d'Airbus A380 détenait Air France ?","10","2025-07-27T10:18:14.822+00:00"
"2858","history","Quelle est la première liaison transatlantique commerciale assurée par Air France ?","Paris - Rio de Janeiro en Lockheed Constellation","2025-07-27T12:22:21.024+00:00"
"2861","history","Quel événement a marqué la naissance de l’aviation commerciale en France ?","L’ouverture de la ligne Toulouse–Casablanca par Latécoère en 1919","2025-07-27T13:02:07.938+00:00"
"2862","theory","Quel est le rôle principal de l’OACI (ICAO en anglais) dans le domaine aéronautique ?","Définir les normes et pratiques recommandées pour l’aviation civile internationale","2025-07-27T13:02:07.938+00:00"
"2863","theory","Quel est le rôle d’un transpondeur à bord d’un avion ?","Fournir des données de position et d’altitude aux radars secondaires","2025-07-27T13:02:07.938+00:00"
"2864","history","En quelle année Air France est-elle officiellement devenue membre du groupe SkyTeam ?","2000","2025-07-27T14:05:48.737+00:00"
"2865","fleet","Quel avion faisait partie de la flotte d’Air France avant d’être retiré du service en 2020, notamment à cause de la pandémie ?","Airbus A380","2025-07-27T14:05:48.737+00:00"
"2866","airline","Comment se nomme la filiale low-cost long-courrier qu’Air France a lancée en 2017, aujourd’hui arrêtée ?","Joon","2025-07-27T14:05:48.737+00:00"
"2867","geography","De quel pays Lima est la capitale ?","Pérou","2025-07-27T16:25:47.74+00:00"
"2868","airports","Quel est l'altitude de l'aééroport de Bogota en Colombie ?","2 548 m","2025-07-27T16:25:47.74+00:00"
"2869","theory","A quoi servent les winglets en bout d'aile ?","À réduire la traînée induite et améliorer l'efficacité aérodynamique","2025-07-27T16:25:47.74+00:00"
"2870","airports","Quel est le code OACI de l’aéroport Rolland Garros à la Réunion ?","FMEE","2025-07-28T05:29:46.017+00:00"
"2871","theory","A quoi sert le TRIM d’un avion ?","maintenir une gouverne dans une position permettant l’équilibre de l’avion","2025-07-28T05:29:46.017+00:00"
"2872","theory","Qu’est-ce qu’un VOR ?","un système de positionnement utilisé en navigation utilisant les fréquences VHF","2025-07-28T05:29:46.017+00:00"
"2877","airports","A quelle altitude l'aéroport international de Mexico se situe-t-il ?","2230m","2025-07-28T12:36:01.152+00:00"
"2878","fleet","De quels moteurs sont équipés les Airbus A350 de la flotte d'Air France ?","Rolls-Royce Trent XWB-84","2025-07-28T12:36:01.152+00:00"
"2879","history","Quelle est la date du premier vol du Concorde ?","1969","2025-07-28T12:52:22.302+00:00"
"2880","theory","Que signifie EASA ?","European Aviation Safety Agency","2025-07-28T12:52:22.302+00:00"
"2881","theory","Quelle est la part estimée du transport aérien dans les émissions mondiale de CO2 ?","3%","2025-07-28T12:52:22.302+00:00"
"2882","airports","Quel est le code IATA de l’aéroport de Rio de Janeiro – Galeão ?","GIG","2025-07-28T19:39:47.83+00:00"
"2883","theory","Que signifie le terme TOGA en aviation ?","Take-Off/Go-Around","2025-07-28T19:39:47.83+00:00"
"2884","airline","Quel est le nom du programme de fidélité d’Air France et de ses partenaires du groupe ?","Flying Blue","2025-07-28T19:39:47.83+00:00"
"2885","aircrafts","Quel avion détient encore aujourd’hui le record officiel du plus grand nombre de passagers transportés en un seul vol (plus de 1 000 personnes lors d’une évacuation en 1991) ?","Boeing 747","2025-07-28T19:44:51.347+00:00"
"2886","theory","Quelle est la principale caractéristique aérodynamique d’une aile en flèche (aile « delta » ou fortement inclinée vers l’arrière) ?","Réduction de la traînée transsonique et meilleure performance à haute vitesse","2025-07-28T19:44:51.347+00:00"
"2887","aircrafts","Sur un avion de ligne moderne, que désigne le terme "FADEC" ?","Un système numérique gérant entièrement les moteurs sans action mécanique directe du pilote","2025-07-28T19:44:51.347+00:00"
"2891","theory","Que signifie VNE ?","Vitesse à ne jamais dépasser","2025-07-29T13:07:24.525+00:00"
"2892","theory","Quelle indication fournit l’anémomètre ?","Vitesse air","2025-07-29T13:07:24.526+00:00"
"2893","theory","Quelle est l’altitude minimale de survol en vol VFR en France ?","500 ft","2025-07-29T13:07:24.526+00:00"
"2897","aircrafts","Quel est la vitesse d’atterrissage d’un A320 ?","130 Kt","2025-07-29T20:44:14.386+00:00"
"2899","history","Quel année Air France a été créé ?","1933","2025-07-29T20:44:14.387+00:00"
"2894","geography","Quelle est la capitale de la Moldavie ?","Chisinau","2025-07-29T21:46:27.184+00:00"
"2901","aircrafts","Que trouve-t-on sur le pont supérieur d'un 747-400F ?","Des sièges et un galley","2025-07-29T21:46:27.184+00:00"
"2896","history","Quand a eu lieu le premier vol du DH 106 Comet ?","1949","2025-07-29T21:46:27.184+00:00"
"2903","theory","Quel est la signification du symbole 'LLL' utilisé comme signal visuel au sol par les équipes de secours ?","Opérations terminées","2025-07-30T08:10:45.537+00:00"
"2904","theory","Que comprend la “ loi contraignante ” (hard law) ?","Règlements, actes délégués, actes d'exécution et modalités d'exécution","2025-07-30T08:10:45.537+00:00"
"2906","geography","Quel est le nom de la ligne reliant tous les point d'égale déclinaison magnétique ?","Isogones","2025-07-31T08:09:31.716+00:00"
"2907","theory","Quelle  est la particularité de l'espace aérien de classe A ?","IFR uniquement","2025-07-31T08:09:31.717+00:00"
"2908","theory","Que signifie RVSM ?","Reduced Vertical Separation Minimum","2025-07-31T08:09:31.717+00:00"
"2909","aircrafts","Quel est le premier avion de ligne à avoir été conçu avec un fuselage entièrement en matériaux composites ?","Boeing 787 Dreamliner","2025-07-31T09:20:58.731+00:00"
"2910","theory","Quel phénomène est principalement responsable des turbulences en air clair ?","Le jet stream","2025-07-31T09:20:58.731+00:00"
"2911","fleet","Quel est l'avion monocouloir de nouvelle génération commandé par Air France pour remplacer ses Airbus A318 et A319 ?","Airbus A220-300","2025-07-31T10:19:25.235+00:00"
"2912","theory","Quel est le principal avantage aérodynamique des "sharklets" ou "winglets" installés sur certains avions de la flotte Air France ?","Réduction de la traînée induite","2025-07-31T10:19:25.235+00:00"
"2913","airline","Quel partenariat Air France a-t-elle signé pour développer la production de carburant d’aviation durable (SAF) en France ?","TotalEnergies","2025-07-31T10:19:25.235+00:00"
"2916","history","Quel était le nom de la première sonde spatiale à survoler Pluton ?","New Horizons","2025-07-31T13:47:04.56+00:00"
"2918","aircrafts","Le 30 septembre 2017, le vol AF066 connaît une "défaillance non contenue" sur un de ses moteurs et se voit contraint d'atterrir en urgence sur la base militaire de Goose Bay au Canada. Avec quel modèle d'avion le vol était il effectué ?","Airbus A380-800","2025-07-31T17:18:42.656+00:00"
"2920","history","En 1910, quelle est l'institution qui délivra les tout premiers brevets de pilote d'avion au monde ?","L'Aéro-Club de France","2025-07-31T17:18:42.656+00:00"
"2919","military","Le 31 juillet 1944, le célèbre écrivain et pilote français Antoine de Saint Exupéry disparaissait lors d'une mission à bord d'un avion militaire. Quel était le modèle d'avion qu'il pilotait à ce moment ?","Lockheed P-38 Lightning","2025-07-31T17:18:42.656+00:00"
"2926","theory","Une perturbation d'ouest va défiler sur votre région des latitudes tempérées. Dans quel ordre se présenteront les différents éléments suivant ?","Tête, corps du front chaud, secteur chaud, corps du front froid, traîne","2025-08-01T08:18:55.243+00:00"
"2927","theory","Le foyer aérodynamique est :","Le point d'application des variations de la portance","2025-08-01T08:18:55.243+00:00"
"2928","airports","Sur une carte d'aérodrome VAC, l'abréviation PCL signifie","Pilot Controlled Lighting","2025-08-01T08:18:55.243+00:00"
"2930","theory","Quel est le rôle d’un VOR en navigation aérienne ?","Fournir un relèvement radial pour la navigation","2025-08-01T15:09:02.833+00:00"
"2931","theory","Quel est le nom de la couche de l’atmosphère où se produisent la plupart des phénomènes météorologiques ?","Troposphère","2025-08-01T15:09:02.833+00:00"
"2932","aircrafts","Quel avion détient le record de vitesse pour un avion habité à réaction ?","Lockheed SR-71 Blackbird","2025-08-01T15:32:13.952+00:00"
"2933","theory","Quelle est la portance principale générée par une aile d’avion ?","Grâce à la différence de pression entre l’extrados et l’intrados","2025-08-01T15:32:13.952+00:00"
"2935","aircrafts","Quelle est la distance franchissable du Falcon 10X ?","13890km","2025-08-01T17:46:32.303+00:00"
"2938","geography","Quelle est la capitale du Lesotho ?","Maseru","2025-08-02T17:15:33.647+00:00"
"2939","fleet","Quel est le nom du 1er A350 reçu par Air France ?","Toulouse","2025-08-02T17:15:33.648+00:00"
"2940","airports","Quel terrain est le plus proche de Charles de Gaulle?","Le Plessis Belleville","2025-08-02T17:15:33.648+00:00"
"2944","theory","Dans un cockpit de ligne moderne, quel est le rôle principal du Flight Management System (FMS) ?","Gérer automatiquement les paramètres de vol et optimiser la trajectoire","2025-08-03T15:03:23.932+00:00"
"2945","fleet","Parmi les avions suivants, lequel ne fait pas partie de la flotte long-courrier d’Air France en 2025 ?","Airbus A340-300","2025-08-03T15:03:23.932+00:00"
"1956","airline","En quelle année Air France a-t-elle été fondée ?","1933","2025-08-27T13:44:38.501+00:00"
"2946","theory","Quel document publié par l’OACI sert de base aux réglementations nationales en matière d’aviation civile ?","Les Annexes à la Convention de Chicago","2025-08-03T15:03:23.932+00:00"
"2948","airline","Parmis ces compagnies laquelle est fondatrice de l’alliance Skyteam?","Air France","2025-08-03T16:23:36.432+00:00"
"2949","history","Qui a été le premier à Traverser la Méditerranée en avion?","Roland Garros","2025-08-03T16:23:36.432+00:00"
"2950","geography","Quel est l'UTC en Chine ?","UTC + 8","2025-08-04T07:37:23.076+00:00"
"2952","aircrafts","Quel type de moteurs équipe la plupart des avions commerciaux ?","des turboréacteurs.","2025-08-04T07:37:23.076+00:00"
"1931","history","Quels voyageurs sont embarqués, pour le premier vol du ballon des frères Montgolfier, le 19 septembre 1783, à Versailles ?","Des Animaux","2025-08-04T10:05:53.839+00:00"
"2958","history","Félix Tournachon, dit Nadar, est le précurseur de ?","La photographie Aérienne","2025-08-04T10:05:53.839+00:00"
"2953","history","Pour quoi Joseph Frantz est-il célèbre ?","Il est le premier à avoir gagné un combat aérien","2025-08-04T10:05:54.277+00:00"
"2955","theory","Quel sigle issu de communications radio correspond à la pression atmosphérique au niveau de la mer ?","QNH","2025-08-04T10:05:54.277+00:00"
"2962","aircrafts","Quelle est l’altitude pression dans la cellule d’un A350","6000 ft","2025-08-04T16:07:17.782+00:00"
"2963","aircrafts","Quelle est l’envergure d’un A350 Air France","64.8m","2025-08-04T16:07:17.782+00:00"
"2964","history","Quel avion emblématique, entré en service dans les années 1930, est célèbre pour avoir révolutionné le transport aérien commercial et militaire, et est aussi connu sous le nom de “Dakota” dans sa version militaire ?","Douglas DC-3","2025-08-04T16:07:17.782+00:00"
"2965","theory","Qu'est ce qu'une radiosonde ?","Un système de mesure de hauteur","2025-08-04T20:11:24.824+00:00"
"2966","geography","Quelle est la proposition fausse concernant les tropiques Capricorne et du Cancer?","Ils sont aussi appelés grands cercles","2025-08-04T20:11:24.824+00:00"
"2967","theory","Quel est le sens du flux air dans un réacteur?","compresseur -> chambre de combustion -> turbine -> tuyère","2025-08-04T20:11:24.824+00:00"
"2971","theory","Quelle méthode de navigation utilisent les avions de ligne pour traverser l’Atlantique ?","centrale inertielle et GPS","2025-08-04T20:42:55.324+00:00"
"2973","aircrafts","De combien de moteurs est équipé un A330 ?","2","2025-08-04T20:42:55.324+00:00"
"2974","airports","Quelle est le code OACI de l'aéroport Roland-Garros à La Réunion ?","FMEE","2025-08-04T20:44:35.591+00:00"
"2975","fleet","Lequel de ces appareils n'a pas été opéré par Air France ?","Douglas DC-6","2025-08-04T20:44:35.591+00:00"
"2976","geography","Quelle est la distance entre Paris et l'île de La Réunion ?","9350 km","2025-08-04T20:44:35.591+00:00"
"2977","aircrafts","Quel avion est surnommé "Dakota" ?","Douglas DC-3","2025-08-05T08:57:05.761+00:00"
"2972","aircrafts","Quand l’A320 a-t-il volé pour la première fois ?","1987","2025-08-10T21:45:33.011+00:00"
"2983","theory","Dans le cadre d’un vol IFR, que signifie une clairance "SID RNAV 1" ?","Que le système de navigation doit maintenir une précision de ±1 NM pendant 95 % du temps","2025-08-05T19:18:18.676+00:00"
"2984","theory","Dans une aile en flèche, pourquoi observe-t-on un décalage du centre de poussée vers l’arrière avec l’augmentation de Mach ?","À cause de l’apparition des ondes de choc à l’extrados","2025-08-05T19:18:18.676+00:00"
"2985","theory","Quel est l’effet principal du "compressibility drag rise" à haute vitesse ?","Augmentation brutale de la traînée due à l'apparition d'ondes de choc","2025-08-05T19:18:18.676+00:00"
"2986","airports","Code OACI Martinique Aime Cesaire","TFFF","2025-08-05T20:32:41.436+00:00"
"2988","theory","Une compagnie aérienne ( avec aéronef + 20pax) peut seulement être opérationnelle si elle a :","Une licence d’exploitation ministérielle + CTA","2025-08-05T20:32:41.436+00:00"
"2991","theory","Qu'appelle-t-on le Mach critique ?","Le nombre de Mach à partir duquel une partie de l’écoulement de l’air autour de l’avion devient supersonique, même si l’avion vole en subsonique.","2025-08-05T22:22:53.992+00:00"
"2992","theory","Quel est le principal rôle du système FADEC sur un turboréacteur moderne ?","Réguler automatiquement les paramètres moteur","2025-08-05T23:17:34.186+00:00"
"2993","theory","Quel est le type d’onde de choc généré par un aéronef en vol supersonique ?","Onde de Mach","2025-08-05T23:17:34.186+00:00"
"2994","aircrafts","Quelle est la fonction du dispositif "Krueger flap" sur les ailes d’un avion ?","Augmenter la portance à basse vitesse","2025-08-05T23:17:34.186+00:00"
"2998","theory","Quelle est la formule de la portance ?","1/2*rho*S*V^2*Cl","2025-08-06T14:18:37.81+00:00"
"2999","airports","Ou se situe l’aéroport Barajas ?","Madrid","2025-08-06T14:18:37.81+00:00"
"3002","airline","Qui est le PDG de Transavia France ?","Olivier Mazzucchelli","2025-08-06T15:39:58.245+00:00"
"3005","theory","À quoi correspond un mètre en pieds ?","3,28 pieds","2025-08-06T17:16:04.682+00:00"
"3010","airports","Quel est le code IATA de l'aéroport de Strasbourg ?","SXB","2025-08-06T22:09:02.613+00:00"
"3011","fleet","Quelle est la flotte principale utilisée par Air France pour ses vols long-courriers ?","Boeing 777","2025-08-06T22:07:22.347+00:00"
"2995","geography","Quelle est la capitale de l'Equateur?","Quito","2025-08-07T06:56:13.934+00:00"
"3017","fleet","Quelle est l'appareil principalement utilisé par Air France pour ses vols long-courriers ?","Boeing 777","2025-08-06T22:09:02.613+00:00"
"2997","airports","Combien de pistes dispose l'aéroport d'Orly?","3 pistes","2025-08-07T06:56:13.934+00:00"
"3025","fleet","En quelle année l'A320 a fait son entrée chez AF?","1988","2025-08-07T07:20:52.761+00:00"
"2969","aircrafts","Lequel de ces avions est un quadriréacteur long-courrier ?","Boeing 747","2025-08-07T07:20:52.761+00:00"
"3027","geography","Quelle est la distance entre Paris et New-York?","5836 km","2025-08-07T07:20:52.761+00:00"
"3028","theory","Combien de satellites GPS sont nécessaire pour une position 3D ?","4","2025-08-07T13:55:24.43+00:00"
"3030","","Quelles sont les valeurs d'un dosage dit "pauvre" ?","1 pour 15 à 1 pour 20","2025-08-07T13:55:24.43+00:00"
"3031","history","Quel événement est généralement considéré comme le premier vol motorisé contrôlé de l’histoire de l’aviation ?","Le vol des frères Wright à Kitty Hawk en 1903","2025-08-07T14:36:56.575+00:00"
"3032","military","Quel avion de chasse est surnommé le “Raptor” ?","F-22","2025-08-07T14:36:56.575+00:00"
"3033","theory","Quel est le rôle principal d’une aile sur un avion ?","Produire de la portance","2025-08-07T14:36:56.575+00:00"
"3034","airports","Quel est le nom de l'aéroport avec une approche décalée au dessus de la ville ?","Nantes","2025-08-07T23:08:42.635+00:00"
"3035","theory","Quel est l'abréviation du meilleur taux de monté ?","Vy","2025-08-07T23:08:42.635+00:00"
"3036","geography","Quelle est la latitude de la ville de Papeete ?","17°S","2025-08-08T12:09:42.151+00:00"
"3037","history","En quelle année la compagnie UTA fusionne avec Air France ?","1990","2025-08-08T12:09:42.151+00:00"
"3038","airline","Quel est le premier avion à turbo-réacteur long courrier exploité par Air France ?","Le Boeing 707","2025-08-08T12:09:42.151+00:00"
"3039","aircrafts","Quel avion est surnommé « la reine des cieux »","B747","2025-08-08T12:13:05.977+00:00"
"3040","theory","Quel est le rôle des flaps Krueger et où sont elles situées ?","Augmenter la portance à basse vitesse, positionnées sur le bord d’attaque","2025-08-08T12:13:05.977+00:00"
"3041","airports","Le code OACI de l’aéroport de Doha est :","OTHH","2025-08-08T12:13:05.977+00:00"
"3042","history","Quel est le nom de l'avion électrique qui a réalisé un tour de France et la traversée de la Manche en été 2025?","Velis Electro","2025-08-08T15:22:23.856+00:00"
"3043","history","Comment s'appelait l'avion qui a permit a Louis Blériot de traverser la Manche ?","Blériot XI","2025-08-08T15:22:23.857+00:00"
"3044","military","Quel était le nom du baron rouge ?","Manfred Von Richthofen","2025-08-08T15:22:23.857+00:00"
"3045","aircrafts","Sur Concorde, comment était déplacé le centre de gravité en croisière supersonique et pourquoi ?","Par transfert de carburant vers l’arrière, pour réduire la traînée de trim","2025-08-08T15:50:37.264+00:00"
"3046","aircrafts","Quel constructeur a équipé un avion de ligne d’un poste de pilotage avec hublots inclinés à 45° pour réduire les reflets et la fatigue visuelle des pilotes ?","Sud Aviation sur le Concorde","2025-08-08T15:50:37.264+00:00"
"3047","theory","Lors d’un vol en palier stabilisé, la finesse maximale (L/D)max d’un avion est atteinte lorsque :","Le rapport traînée induite / traînée parasite est égal à 1","2025-08-08T15:50:37.264+00:00"
"3057","history","En quelle année est sortie le premier modèle de Cessna 172?","1956","2025-08-09T06:45:09.976+00:00"
"3058","theory","Que signifie l’acronyme METAR en aéronautique ?","Meteorological Aerodrome Report","2025-08-09T06:45:09.976+00:00"
"3059","aircrafts","Quelle est la vitesse approximative de croisière d’un Airbus A320 ?","Mach 0.78","2025-08-09T06:45:09.976+00:00"
"3048","theory","Entre quelles altitudes est comprise la zone RVSM ?","29 000 ft – 41 000 ft","2025-08-08T17:25:04.468+00:00"
"3049","airline","Quelle est la ligne la plus fréquentée d’Air France ?","Paris – New York","2025-08-08T17:25:04.468+00:00"
"3063","network","Quelles sont les villes desservies par Air France en Suisse ?","Genève et Zurich","2025-08-09T12:59:31.474+00:00"
"3064","geography","Quelle est la capitale de la Suisse ?","Berne","2025-08-09T12:59:31.474+00:00"
"3065","history","La tragédie du vol AF447 est survenue en:","2009","2025-08-09T12:59:31.474+00:00"
"3066","geography","Quel est le plus haut sommet de l'Himalaya","Everest","2025-08-09T13:36:29.347+00:00"
"3067","theory","Un pilote exposé au soleil sous sa verrière reçoit de la chaleur par:","rayonnement","2025-08-09T13:36:29.347+00:00"
"3068","theory","Sur quel axe agit un aileron?","le roulis","2025-08-09T13:36:29.347+00:00"
"3072","history","Quel est le nom du premier avion supersonique commercial exploité conjointement par Air France et British Airways ?","Concorde","2025-08-09T14:24:22.927+00:00"
"3073","theory","Quelle est l’altitude standard de vol d’un avion de ligne long-courrier en croisière ?","35 000 pieds","2025-08-09T14:24:22.927+00:00"
"3074","history","Quel avion est considéré comme le premier gros-porteur ("wide-body") de l’histoire de l’aviation commerciale ?","Boeing 747","2025-08-09T14:24:22.927+00:00"
"3069","aircrafts","Quel type de voilure équipe le Concorde ?","Aile delta","2025-08-09T14:31:14.812+00:00"
"3070","theory","Dans l’aviation commerciale, que signifie ETOPS ?","Extended Twin-engine Operations","2025-08-09T14:31:14.812+00:00"
"3078","airline","Avec quelle compagnie européenne Air France a fusionné en 2004 ?","KLM","2025-08-09T18:58:29.189+00:00"
"3080","aircrafts","Combien de circuits hydrauliques sur un A320?","3","2025-08-09T18:58:29.189+00:00"
"3060","theory","On appelle polaire :","la courbe de la portance en fonction de la traînée","2025-08-10T01:02:55.206+00:00"
"3062","geography","Bamako est la capitale :","du Mali","2025-08-10T01:02:55.206+00:00"
"3084","aircrafts","Quel est le modèle exact de l’avion présidentiel français ?","Airbus A330-200","2025-08-10T11:28:49.102+00:00"
"3085","airline","En quelle année la compagnie Transavia France a-t-elle été créée ?","2006","2025-08-10T11:28:49.102+00:00"
"3088","airports","Quel est le code OACI de l'aéroport de Hong-Kong Kai Tak (fermé) ?","VHHX","2025-08-10T13:58:16.673+00:00"
"3090","military","Quelle est la vitesse maximale atteinte par le SR71 ?","Mach 3.3","2025-08-10T18:18:32.718+00:00"
"3092","aircrafts","Lequel de ces avions consomme le moins de carburant","Airbus A320neo","2025-08-10T18:18:32.718+00:00"
"3091","airline","En quelle année Anne Rigail a t elle été nommé directrice générale d'Air France?","2019","2025-08-10T21:45:33.011+00:00"
"2978","aircrafts","Quelle est la vitesse de croisière d’un A350 ?","Mach 0.85","2025-08-10T21:45:33.011+00:00"
"3097","aircrafts","Quel avion de ligne fut le premier à être équipé de commandes de vol électriques (fly-by-wire) en service commercial ?","Airbus A320","2025-08-10T22:01:32.505+00:00"
"3101","theory","Que veut dire NOTAM ?","Notice to airmen","2025-08-12T11:18:17.546+00:00"
"3102","airports","En quelle date Orly Sud a été ouverte ?","1957","2025-08-12T18:12:40.846+00:00"
"3103","history","Quel est le premier avion à traverser l'atlantique dans le sens Paris- New York sans escale ?","Le point d'interrogation","2025-08-12T18:12:40.848+00:00"
"3104","aircrafts","Quelle est la nationalité du groupe ATR","Franco italien","2025-08-12T18:12:40.848+00:00"
"3105","theory","Les courants de vent puissants que l’on rencontre à très haute altitude sont nommés ?","Jet-stream","2025-08-12T19:55:04.503+00:00"
"3106","history","Début 1900, quels frères célèbres sont les pionniers de l’aviation ?","Les frères WRIGHT","2025-08-12T19:55:04.503+00:00"
"3107","military","La Patrouille de France (PAF) a été créée en ?","1953","2025-08-12T19:55:04.503+00:00"
"3109","fleet","Lequel de ces types d'appareil a déjà porté la livrée Skyteam d'Air France ?","Airbus A320","2025-08-13T02:00:26.523+00:00"
"3110","history","En quelle année "La Navette" a t-elle été crée ?","1996","2025-08-13T02:00:26.523+00:00"
"3111","aircrafts","Quel avion est entré en service en dernier ?","A318","2025-08-13T09:51:09.279+00:00"
"3112","aircrafts","Combien de moteurs possède le boeing 727 ?","3","2025-08-13T09:51:09.279+00:00"
"3114","history","Quand a eu lieu le premier vol d'essai du Concorde ?","Le 2 mars 1969","2025-08-13T17:13:42.728+00:00"
"3116","theory","Quel profil d'aile est associé aux avions de ligne ?","Le profil supercritique","2025-08-13T17:13:42.729+00:00"
"3117","theory","Qu'appelle-t-on la "Coffin Corner"?","Zone où Vs est proche de Mcrit","2025-08-13T22:29:51.671+00:00"
"3118","theory","Que représente Vmcg?","Vitesse mini de contrôle au sol","2025-08-13T22:29:51.672+00:00"
"3119","theory","Quel est le givrage le plus dangereux pour un turboprop?","Givre mixte","2025-08-13T22:29:51.672+00:00"
"3120","military","Concernant le SR-71 ?","Il était capable de voler a Mach 3.5","2025-08-14T13:12:27.018+00:00"
"3122","theory","La consommation carbone d’un passager sur un vol transatlantique AR se rapproche de ?","1000 à 3000 kg","2025-08-14T13:12:27.018+00:00"
"3123","theory","Quelle est la signification de l’abréviation “ATC” en aviation ?","Air Traffic Control","2025-08-14T21:52:00.05+00:00"
"3124","airline","Quelle est la devise historique d’Air France ?","Faire du ciel le plus bel endroit de la Terre","2025-08-14T21:52:00.05+00:00"
"3125","aircrafts","Sur un Airbus A320, que signifie “FL350” dans un plan de vol ?","Flight Level 35 000 pieds","2025-08-14T21:52:00.05+00:00"
"3126","theory","En météo, que signifie “METAR” ?","Rapport d’observation météorologique d’aérodrome","2025-08-15T15:22:12.849+00:00"
"3127","theory","Dans l'alphabet phonétique de l’OTAN, la lettre “Q” est prononcée :","Quebec","2025-08-15T15:22:12.849+00:00"
"3128","theory","Dans la classification des nuages, un “CB” correspond à :","Cumulonimbus","2025-08-15T15:22:12.849+00:00"
"3129","airports","Combien y a-t-il de de QFU à Roissy ?","4","2025-08-15T16:14:01.519+00:00"
"3134","theory","Quel capteur est utilisé pour mesurer la vitesse réelle de l'air (TAS) pendant un vol à haute altitude ?","Sonde de pression dynamique","2025-08-15T17:38:27.067+00:00"
"3135","airports","Quelle ville dessert l'aéroport Narita ?","Tokyo","2025-08-16T08:26:08.548+00:00"
"3138","military","Quelle entreprise à conçu le spitfire ?","Supermarine","2025-08-16T08:54:04.46+00:00"
"3139","history","Qui était Hans Von Ohain ?","L’inventeur du turboréacteur en Allemagne","2025-08-16T08:54:04.46+00:00"
"3140","history","Quelle compagnie aérienne a exploité en premier le Constellation ?","TWA","2025-08-16T08:54:04.46+00:00"
"3141","history","Quel est l’appareil le plus vendu de l’histoire de l’aviation commerciale ?","Boeing 737","2025-08-16T10:50:04.167+00:00"
"3144","airports","Quelle est la longueur approximative de la piste la plus longue du monde (aéroport de Qamdo Bamda, Tibet) ?","5 500 m","2025-08-16T12:50:55.324+00:00"
"3145","airline","Quelle compagnie aérienne est membre fondateur de l’alliance SkyTeam avec Air France ?","Delta Air Lines","2025-08-16T12:50:55.324+00:00"
"3147","theory","En atmosphère standard, entre le niveau de la mer et 11000m d'altitude, la température passe de:","+15°C à -56,5°C","2025-08-16T15:00:45.666+00:00"
"3148","theory","L’expression « WILCO » signifie:","votre message a été compris et sera exécuté","2025-08-16T15:00:45.666+00:00"
"3149","theory","Au parking, les aiguilles de votre altimètre calé au QNH indiquent:","l’altitude de l’aérodrome","2025-08-16T15:00:45.666+00:00"
"3150","theory","Lorsque l’incidence dépasse l’angle de décrochage :","La portance diminue brusquement car le flux d’air se sépare de l’extrados","2025-08-16T16:49:08.119+00:00"
"3151","theory","Parmi les éléments suivants, lequel n’existe pas dans la phraséologie ou le codage Q de l’aviation ?","QMZ","2025-08-16T16:49:08.119+00:00"
"3152","history","Quel avion est le premier avion de ligne à réaction commercialisé au monde ?","De Havilland Comet (1952)","2025-08-16T16:49:08.119+00:00"
"3153","theory","En cas d'approche en vue d'un atterrissage, quel type d'aéronef a la priorité selon les règles de l'air ?","L'aéronef qui effectue l'approche finale","2025-08-17T15:07:34.398+00:00"
